state,GDP,Rndrng_Prvdr_State_Abrvtn,Mean_Discharge,Mean_Covered,Mean_Total_Payment,Mean_Medicare_Payment,Medicare_Coverage
KS,177580.9,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
KY,216865.6,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
LA,232527.8,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
ME,70740,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
MD,410931,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
MA,585150.3,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
MI,520105.3,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
MN,376814.4,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
MS,115123.4,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
MO,330249.9,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
MT,52355.8,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
NE,134580.8,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
NV,172562.6,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
NH,88337.7,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
NJ,620085.9,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
NM,98790,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
NY,1740804.7,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
NC,598915.9,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
ND,54422.9,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
OH,684382.5,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
OK,190063.6,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
OR,247966.7,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
PA,771613.2,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
RI,60770.6,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
SC,245359.5,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
SD,55681.2,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
TN,379007.1,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
TX,1789933.4,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
UT,202133.4,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
VT,34018.6,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
VA,556992.6,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
WA,612969.1,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
WV,76547.9,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
WI,340591.1,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
WY,36330.4,ND,34.509565217391305,45086.673426086956,15480.656417391305,13173.536747826087,0.8509675812600976
AL,230892.1,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
AK,50475.2,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
AZ,382072.3,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
AR,133969.1,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
CA,3020173.4,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
CO,391263.3,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
CT,276223.3,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
DE,75818.6,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
DC,144720,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
FL,1116726.8,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
GA,625425.7,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
HI,82535.5,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
ID,85927.8,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
IL,856942.9,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
IN,373781.6,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
IA,196982.9,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
KS,177580.9,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
KY,216865.6,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
LA,232527.8,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
ME,70740,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
MD,410931,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
MA,585150.3,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
MI,520105.3,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
MN,376814.4,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
MS,115123.4,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
MO,330249.9,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
MT,52355.8,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
NE,134580.8,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
NV,172562.6,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
NH,88337.7,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
NJ,620085.9,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
NM,98790,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
NY,1740804.7,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
NC,598915.9,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
ND,54422.9,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
OH,684382.5,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
OK,190063.6,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
OR,247966.7,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
PA,771613.2,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
RI,60770.6,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
SC,245359.5,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
SD,55681.2,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
TN,379007.1,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
TX,1789933.4,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
UT,202133.4,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
VT,34018.6,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
VA,556992.6,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
WA,612969.1,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
WV,76547.9,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
WI,340591.1,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
WY,36330.4,NE,33.41988003427592,59629.68956298201,15853.928071979435,13493.101696658097,0.8510888680330326
AL,230892.1,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
AK,50475.2,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
AZ,382072.3,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
AR,133969.1,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
CA,3020173.4,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
CO,391263.3,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
CT,276223.3,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
DE,75818.6,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
DC,144720,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
FL,1116726.8,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
GA,625425.7,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
HI,82535.5,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
ID,85927.8,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
IL,856942.9,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
IN,373781.6,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
IA,196982.9,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
KS,177580.9,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
KY,216865.6,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
LA,232527.8,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
ME,70740,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
MD,410931,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
MA,585150.3,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
MI,520105.3,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
MN,376814.4,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
MS,115123.4,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
MO,330249.9,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
MT,52355.8,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
NE,134580.8,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
NV,172562.6,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
NH,88337.7,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
NJ,620085.9,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
NM,98790,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
NY,1740804.7,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
NC,598915.9,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
ND,54422.9,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
OH,684382.5,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
OK,190063.6,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
OR,247966.7,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
PA,771613.2,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
RI,60770.6,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
SC,245359.5,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
SD,55681.2,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
TN,379007.1,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
TX,1789933.4,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
UT,202133.4,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
VT,34018.6,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
VA,556992.6,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
WA,612969.1,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
WV,76547.9,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
WI,340591.1,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
WY,36330.4,NH,31.469813391877057,55825.05277716795,15267.298572996708,13232.381218441273,0.8667139870995517
AL,230892.1,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
AK,50475.2,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
AZ,382072.3,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
AR,133969.1,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
CA,3020173.4,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
CO,391263.3,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
CT,276223.3,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
DE,75818.6,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
DC,144720,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
FL,1116726.8,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
GA,625425.7,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
HI,82535.5,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
ID,85927.8,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
IL,856942.9,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
IN,373781.6,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
IA,196982.9,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
KS,177580.9,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
KY,216865.6,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
LA,232527.8,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
ME,70740,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
MD,410931,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
MA,585150.3,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
MI,520105.3,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
MN,376814.4,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
MS,115123.4,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
MO,330249.9,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
MT,52355.8,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
NE,134580.8,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
NV,172562.6,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
NH,88337.7,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
NJ,620085.9,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
NM,98790,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
NY,1740804.7,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
NC,598915.9,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
ND,54422.9,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
OH,684382.5,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
OK,190063.6,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
OR,247966.7,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
PA,771613.2,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
RI,60770.6,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
SC,245359.5,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
SD,55681.2,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
TN,379007.1,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
TX,1789933.4,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
UT,202133.4,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
VT,34018.6,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
VA,556992.6,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
WA,612969.1,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
WV,76547.9,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
WI,340591.1,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
WY,36330.4,NJ,36.38714199879832,102191.24874424194,16769.918103344684,14133.952303224514,0.8428158215278083
AL,230892.1,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
AK,50475.2,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
AZ,382072.3,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
AR,133969.1,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
CA,3020173.4,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
CO,391263.3,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
CT,276223.3,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
DE,75818.6,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
DC,144720,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
FL,1116726.8,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
GA,625425.7,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
HI,82535.5,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
ID,85927.8,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
IL,856942.9,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
IN,373781.6,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
IA,196982.9,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
KS,177580.9,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
KY,216865.6,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
LA,232527.8,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
ME,70740,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
MD,410931,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
MA,585150.3,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
MI,520105.3,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
MN,376814.4,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
MS,115123.4,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
MO,330249.9,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
MT,52355.8,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
NE,134580.8,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
NV,172562.6,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
NH,88337.7,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
NJ,620085.9,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
NM,98790,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
NY,1740804.7,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
NC,598915.9,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
ND,54422.9,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
OH,684382.5,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
OK,190063.6,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
OR,247966.7,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
PA,771613.2,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
RI,60770.6,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
SC,245359.5,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
SD,55681.2,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
TN,379007.1,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
TX,1789933.4,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
UT,202133.4,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
VT,34018.6,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
VA,556992.6,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
WA,612969.1,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
WV,76547.9,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
WI,340591.1,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
WY,36330.4,NM,31.867469879518072,64316.22593038822,16331.779732262383,13891.394926372155,0.8505744722316206
AL,230892.1,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
AK,50475.2,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
AZ,382072.3,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
AR,133969.1,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
CA,3020173.4,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
CO,391263.3,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
CT,276223.3,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
DE,75818.6,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
DC,144720,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
FL,1116726.8,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
GA,625425.7,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
HI,82535.5,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
ID,85927.8,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
IL,856942.9,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
IN,373781.6,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
IA,196982.9,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
KS,177580.9,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
KY,216865.6,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
LA,232527.8,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
ME,70740,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
MD,410931,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
MA,585150.3,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
MI,520105.3,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
MN,376814.4,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
MS,115123.4,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
MO,330249.9,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
MT,52355.8,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
NE,134580.8,NV,33.72976588628762,124300.07051505017,16346.228494983277,14068.419632107023,0.8606523294608709
